date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:03:44	120249/120249	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:03:41%20GMT	http://www.wowhead.com/?item=3664	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/index234b.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:03:44	125104/125104	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:03:42%20GMT	http://www.wowhead.com/?item=5527	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/indexd8d2.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:03:45	120173/120173	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:03:43%20GMT	http://www.wowhead.com/?item=3727	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/index7d2a.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:03:46	120868/120868	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:03:44%20GMT	http://www.wowhead.com/?item=12209	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/index7b78.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:03:48	121432/121432	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:03:45%20GMT	http://www.wowhead.com/?item=3665	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/indexacb5.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:03:48	121395/121395	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:03:47%20GMT	http://www.wowhead.com/?item=20074	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/index8bf5.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:03:50	121301/121301	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:03:47%20GMT	http://www.wowhead.com/?item=3728	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/index9c54.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:03:51	121550/121550	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:03:48%20GMT	http://www.wowhead.com/?item=4457	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/index0a1d.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:03:52	120403/120403	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:03:49%20GMT	http://www.wowhead.com/?item=12213	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/index3818.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:03:53	120188/120188	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:03:50%20GMT	http://www.wowhead.com/?item=6038	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/index8de9.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:03:54	120047/120047	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:03:51%20GMT	http://www.wowhead.com/?item=13851	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/index2dcd.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:03:55	120332/120332	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:03:52%20GMT	http://www.wowhead.com/?item=12212	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/indexe545.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:03:56	120097/120097	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:03:53%20GMT	http://www.wowhead.com/?item=12214	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/index427f.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:03:57	121133/121133	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:03:54%20GMT	http://www.wowhead.com/?item=12210	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/indexc698.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:03:58	121610/121610	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:03:55%20GMT	http://www.wowhead.com/?item=3729	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/indexd890.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:03:58	129251/129251	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:03:56%20GMT	http://www.wowhead.com/?item=21217	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/index5668.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:04:00	121558/121558	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:03:57%20GMT	http://www.wowhead.com/?item=1082	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/indexed5d.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:04:01	122475/122475	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:03:58%20GMT	http://www.wowhead.com/?item=13931	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/index203f.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:04:01	130135/130135	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:03:59%20GMT	http://www.wowhead.com/?item=33872	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/index8cda.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:04:03	124173/124173	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:04:00%20GMT	http://www.wowhead.com/?item=33825	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/index48b3.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:04:04	122634/122634	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:04:02%20GMT	http://www.wowhead.com/?item=42996	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/indexb857.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:04:05	124255/124255	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:04:02%20GMT	http://www.wowhead.com/?item=44953	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/indexf45f.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:04:06	122457/122457	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:04:04%20GMT	http://www.wowhead.com/?item=34764	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/indexfc43.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:04:07	123196/123196	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:04:04%20GMT	http://www.wowhead.com/?item=33004	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/index7b2f.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:04:08	121359/121359	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:04:06%20GMT	http://www.wowhead.com/?item=18254	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/indexe368.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:04:09	121529/121529	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:04:07%20GMT	http://www.wowhead.com/?item=35565	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/index1306.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:04:10	126551/126551	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:04:08%20GMT	http://www.wowhead.com/?item=27657	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/indexa9ce.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:04:11	122779/122779	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:04:09%20GMT	http://www.wowhead.com/?item=31673	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/index8e61.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:04:12	134808/134808	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:04:10%20GMT	http://www.wowhead.com/?item=27666	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/index5641.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:04:13	121495/121495	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:04:11%20GMT	http://www.wowhead.com/?item=27665	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/indexa5b8.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:04:14	123476/123476	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:04:12%20GMT	http://www.wowhead.com/?item=27663	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/indexfba0.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:04:15	120090/120090	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:04:13%20GMT	http://www.wowhead.com/?item=30357	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/index77a9.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:04:16	121907/121907	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:04:14%20GMT	http://www.wowhead.com/?item=30361	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/index97e0.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:04:17	121705/121705	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:04:15%20GMT	http://www.wowhead.com/?item=34767	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/index73c7.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:04:18	124216/124216	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:04:16%20GMT	http://www.wowhead.com/?item=34749	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/index078b.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:04:19	121348/121348	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:04:17%20GMT	http://www.wowhead.com/?item=34763	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/index6c52.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:04:20	121024/121024	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:04:18%20GMT	http://www.wowhead.com/?item=34755	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/index443d.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:04:21	121967/121967	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:04:19%20GMT	http://www.wowhead.com/?item=34756	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/indexed0d.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:04:22	120863/120863	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:04:20%20GMT	http://www.wowhead.com/?item=34768	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/index2eb9.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:04:23	120722/120722	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:04:21%20GMT	http://www.wowhead.com/?item=39691	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/indexfa3d.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:04:24	123492/123492	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:04:22%20GMT	http://www.wowhead.com/?item=34750	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/index26f3.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:04:25	121061/121061	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:04:23%20GMT	http://www.wowhead.com/?item=12215	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/indexa378.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:04:26	124335/124335	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:04:24%20GMT	http://www.wowhead.com/?item=17222	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/index9923.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:04:27	120536/120536	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:04:25%20GMT	http://www.wowhead.com/?item=16971	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/indexf123.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:04:28	123635/123635	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:04:26%20GMT	http://www.wowhead.com/?item=12218	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/index9045.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:04:29	120078/120078	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:04:27%20GMT	http://www.wowhead.com/?item=12216	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/indexbd55.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:04:30	120079/120079	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:04:28%20GMT	http://www.wowhead.com/?item=18045	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/index60e4.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:04:31	121625/121625	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:04:29%20GMT	http://www.wowhead.com/?item=31672	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/index522c.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:04:32	121247/121247	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:04:30%20GMT	http://www.wowhead.com/?item=27651	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/index7f17.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:04:33	121180/121180	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:04:31%20GMT	http://www.wowhead.com/?item=30155	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/index2c92.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:04:34	121565/121565	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:04:32%20GMT	http://www.wowhead.com/?item=27662	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/indexaae9.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:04:35	121172/121172	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:04:33%20GMT	http://www.wowhead.com/?item=27660	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/index1bf6.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:04:36	123601/123601	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:04:34%20GMT	http://www.wowhead.com/?item=27667	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/index2532.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:04:37	126166/126166	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:04:35%20GMT	http://www.wowhead.com/?item=33052	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/index63a9.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:04:38	55665/55665	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:04:36%20GMT	http://www.wowhead.com/?item=34411	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/index5b19.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:04:39	121554/121554	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:04:37%20GMT	http://www.wowhead.com/?item=42998	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/index217b.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:04:39	53223/53223	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:04:37%20GMT	http://www.wowhead.com/?item=5631	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/index107d.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:04:40	59538/59538	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:04:38%20GMT	http://www.wowhead.com/?item=13442	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/index677b.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:04:41	58049/58049	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:04:39%20GMT	http://www.wowhead.com/?item=22828	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/index5307.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
09:04:41	54457/54457	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202009%2014:04:39%20GMT	http://www.wowhead.com/?item=22837	C:/My%20Web%20Sites/Zygor%20Food%20&%20Drink%20Stats%20Guide/www.wowhead.com/index3a25.html	(from http://zygorguides.com/freebies/fooddrinkstats.php)
